Price,Adj Close,Close,High,Low,Open,Volume
2024-09-05,156.85186767578125,157.24000549316406,159.4499969482422,155.97999572753906,156.3000030517578,18688700
2024-09-06,150.54745483398438,150.9199981689453,157.8300018310547,150.5500030517578,157.3000030517578,37912100
2024-09-09,148.53976440429688,148.7100067138672,153.39999389648438,147.22000122070312,152.50999450683594,39260500
2024-09-10,148.4898223876953,148.66000366210938,151.27000427246094,148.33999633789062,150.4499969482422,31118800
2024-09-11,150.98695373535156,151.16000366210938,151.5,147.52000427246094,149.9199981689453,29607700
2024-09-12,154.51292419433594,154.69000244140625,154.82000732421875,152.64999389648438,153.8000030517578,29695000
2024-09-13,157.27975463867188,157.4600067138672,158.3800048828125,155.2100067138672,155.42999267578125,29591200
2024-09-16,157.87905883789062,158.05999755859375,158.25,156.60000610351562,157.30999755859375,18379800
2024-09-17,159.1376190185547,159.32000732421875,160.5500030517578,158.3800048828125,159.02000427246094,20715600
2024-09-18,159.62705993652344,159.80999755859375,160.5,158.60000610351562,159.86000061035156,23677300
2024-09-19,161.9543914794922,162.13999938964844,163.7899932861328,161.33999633789062,163.7100067138672,26587700
2024-09-20,163.40272521972656,163.58999633789062,163.72999572753906,162.05999755859375,163.5,40896400
2024-09-23,161.6647186279297,161.85000610351562,165.49000549316406,161.6699981689453,164.35000610351562,24150900
2024-09-24,162.1042022705078,162.2899932861328,163.22000122070312,160.69000244140625,163.02999877929688,23332100
2024-09-25,161.3051300048828,161.49000549316406,162.80999755859375,161.3000030517578,161.47000122070312,18869200
2024-09-26,162.543701171875,162.72999572753906,164.0800018310547,162.27999877929688,163.63999938964844,20319300
2024-09-27,163.76231384277344,163.9499969482422,165.6999969482422,162.6300048828125,162.80999755859375,21101300
2024-09-30,165.66014099121094,165.85000610351562,166.14999389648438,163.25999450683594,163.32000732421875,20413900
2024-10-01,166.79884338378906,166.99000549316406,169.16000366210938,164.5800018310547,167.69000244140625,28338100
2024-10-02,165.67013549804688,165.86000061035156,167.52000427246094,164.72999572753906,166.4199981689453,17760200
2024-10-03,165.67013549804688,165.86000061035156,166.63999938964844,163.9199981689453,164.41000366210938,15073100
2024-10-04,166.86875915527344,167.05999755859375,168.22999572753906,165.47999572753906,168.05999755859375,19047400
2024-10-07,162.79342651367188,162.97999572753906,168.47999572753906,162.75,167.72000122070312,22463100
2024-10-08,164.19183349609375,164.3800048828125,164.72999572753906,162.8699951171875,163.94000244140625,23072700
2024-10-09,161.67471313476562,161.86000061035156,164.83999633789062,159.74000549316406,163.4499969482422,31181800
2024-10-10,161.8944549560547,162.0800018310547,163.07000732421875,160.39999389648438,160.8699951171875,14144100
2024-10-11,163.05313110351562,163.24000549316406,163.89999389648438,161.24000549316406,162.1300048828125,15344300
2024-10-14,164.7711639404297,164.9600067138672,166.22999572753906,163.39999389648438,163.63999938964844,19016100
2024-10-15,165.27059936523438,165.4600067138672,167.67999267578125,164.6300048828125,165.7899932861328,20247200
2024-10-16,164.97093200683594,165.16000366210938,165.8000030517578,163.74000549316406,164.52999877929688,16406000
2024-10-17,162.74346923828125,162.92999267578125,166.3699951171875,162.75999450683594,165.72999572753906,21453400
2024-10-18,163.23292541503906,163.4199981689453,164.7100067138672,163.0800018310547,163.19000244140625,19757700
2024-10-21,163.88218688964844,164.07000732421875,164.5,162.6199951171875,162.9499969482422,20946500
2024-10-22,164.95095825195312,165.13999938964844,165.77000427246094,162.97999572753906,162.97999572753906,16568100
2024-10-23,162.59365844726562,162.77999877929688,165.82000732421875,161.92999267578125,164.75999450683594,18280500
2024-10-24,162.53372192382812,162.72000122070312,163.3300018310547,161.00999450683594,162.8300018310547,22412500
2024-10-25,165.080810546875,165.27000427246094,165.58999633789062,163.4199981689453,163.6699981689453,19828900
2024-10-28,166.52914428710938,166.72000122070312,168.75,163.9499969482422,168.75,32138600
2024-10-29,169.48574829101562,169.67999267578125,170.3800048828125,167.08999633789062,167.72999572753906,42169000
2024-10-30,174.26028442382812,174.4600067138672,182.02000427246094,174.05999755859375,180.67999267578125,68890800
2024-10-31,170.91412353515625,171.11000061035156,176.82000732421875,171.0,173.1300048828125,44769000
2024-11-01,171.09390258789062,171.2899932861328,172.32000732421875,168.8800048828125,170.07000732421875,31796500
2024-11-04,169.0462646484375,169.24000549316406,170.72999572753906,168.00999450683594,169.92999267578125,21492700
2024-11-05,169.5457000732422,169.74000549316406,170.52999877929688,168.83999633789062,169.42999267578125,18242100
2024-11-06,176.3079376220703,176.50999450683594,176.94000244140625,173.5,173.8000030517578,33695500
2024-11-07,180.5430908203125,180.75,181.0800018310547,177.19000244140625,177.41000366210938,25352900
2024-11-08,178.14584350585938,178.35000610351562,180.89999389648438,178.0800018310547,180.64999389648438,22006200
2024-11-11,180.1435546875,180.35000610351562,180.5500030517578,178.47000122070312,178.5800018310547,17450400
2024-11-12,181.41207885742188,181.6199951171875,182.49000549316406,179.38999938964844,179.82000732421875,25134900
2024-11-13,178.67523193359375,178.8800048828125,180.9600067138672,178.5399932861328,180.4600067138672,23184000
2024-11-14,175.37899780273438,175.5800018310547,178.82000732421875,174.32000732421875,178.27999877929688,31007500
2024-11-15,172.29254150390625,172.49000549316406,174.13999938964844,171.22000122070312,173.72999572753906,32504600
2024-11-18,175.0993194580078,175.3000030517578,175.44000244140625,172.89999389648438,173.4199981689453,20206600
2024-11-19,177.9160919189453,178.1199951171875,178.8699951171875,173.55999755859375,173.72000122070312,23434900
2024-11-20,175.77853393554688,175.97999572753906,177.67999267578125,173.77999877929688,177.33999633789062,18997100
2024-11-21,167.4381103515625,167.6300048828125,174.1300048828125,163.6999969482422,173.89999389648438,59734400
2024-11-22,164.57138061523438,164.75999450683594,166.4600067138672,163.89999389648438,165.85000610351562,38604600
2024-11-25,167.45806884765625,167.64999389648438,168.6300048828125,165.61000061035156,166.08999633789062,33135300
2024-11-26,168.9263916015625,169.1199951171875,169.82000732421875,167.5800018310547,167.6300048828125,20486700
2024-11-27,169.03627014160156,169.22999572753906,169.47999572753906,168.02000427246094,169.0,19266500
2024-11-29,168.756591796875,168.9499969482422,169.42999267578125,167.16000366210938,168.5,14257200
2024-12-02,171.29368591308594,171.49000549316406,172.0800018310547,168.57000732421875,168.77000427246094,23789100
2024-12-03,171.1438446044922,171.33999633789062,172.67999267578125,170.85000610351562,171.49000549316406,22248700
2024-12-04,174.17037963867188,174.3699951171875,174.91000366210938,171.05999755859375,171.14999389648438,31615100
2024-12-05,172.44236755371094,172.63999938964844,176.05999755859375,172.3300018310547,175.36000061035156,21356200
2024-12-06,174.510009765625,174.7100067138672,175.0800018310547,171.86000061035156,172.02999877929688,21462400
2024-12-09,175.3699951171875,175.3699951171875,176.25999450683594,173.64999389648438,173.9600067138672,25389600
2024-12-10,185.1699981689453,185.1699981689453,186.36000061035156,181.0500030517578,182.85000610351562,54813000
2024-12-11,195.39999389648438,195.39999389648438,195.61000061035156,184.85000610351562,185.30999755859375,67894100
2024-12-12,191.9600067138672,191.9600067138672,195.17999267578125,191.7100067138672,195.0,34817500
2024-12-13,189.82000732421875,189.82000732421875,192.72999572753906,189.63999938964844,191.00999450683594,25143500
2024-12-16,196.66000366210938,196.66000366210938,199.0,192.6199951171875,192.8699951171875,44934900
2024-12-17,195.4199981689453,195.4199981689453,201.4199981689453,194.97999572753906,197.25,43504000
2024-12-18,188.39999389648438,188.39999389648438,197.0,187.74000549316406,195.22000122070312,34166100
2024-12-19,188.50999450683594,188.50999450683594,193.02999877929688,188.3800048828125,191.6300048828125,32265200
2024-12-20,191.41000366210938,191.41000366210938,192.88999938964844,185.22000122070312,185.77999877929688,63462900
2024-12-23,194.6300048828125,194.6300048828125,195.10000610351562,190.14999389648438,192.6199951171875,25675000
2024-12-24,196.11000061035156,196.11000061035156,196.11000061035156,193.77999877929688,194.83999633789062,10403300
2024-12-26,195.60000610351562,195.60000610351562,196.7480010986328,194.375,195.14999389648438,11990942
